,职位编码,职位名称,所在城市,发布日期,薪资待遇,公司编码,公司名称,公司全称
0,3055927,DB2/Informix高级DBA,广州,昨天 15:58,8k-15k,174043,颉一软件,广州杰颉软件科技有限公司
1,2701365,"DBA（MySQL,Oracle,DB2,PostgreSQL等任一个方向均可）",深圳,2017-04-14,15k-25k,107698,华成峰数据,深圳市华成峰数据技术有限公司
2,3043634,急聘DBA高级工程师 DB2经验,北京,2017-04-21,6k-11k,48937,吉贝克,吉贝克信息技术有限公司
