,职位编码,职位名称,所在城市,发布日期,薪资待遇,公司编码,公司名称,公司全称
0,3010757,.net软件工程师,北京,2017-04-29,8k-12k,182458,奇构软件,北京奇构精益软件有限公司
1,2924324,.net软件工程师,北京,2017-04-29,8k-12k,182458,奇构软件,北京奇构精益软件有限公司
2,2349262,电话销售,深圳,昨天 16:53,2k-3k,146955,美标精益,深圳市美标精益企业管理咨询有限公司
3,2894984,电话销售,深圳,昨天 16:53,2k-3k,146955,美标精益,深圳市美标精益企业管理咨询有限公司
