,职位编码,职位名称,所在城市,发布日期,薪资待遇,公司编码,公司名称,公司全称
0,2987730,数据工程师（Hive方向）（上海）,上海,昨天 21:01,15k-25k,3864,51信用卡管家,杭州恩牛网络技术有限公司
1,2969171,etl工程师（kettle、hive）,佛山,2017-04-18,10k-20k,16831,武汉佰钧成技术有限公司,武汉佰钧成技术有限责任公司
2,2917941,数据工程师（mysql、Hive）,广州,2017-04-24,7k-11k,94962,优亿科技,广州优亿信息科技有限公司
3,2717695,高级大数据开发工程师 Hadoop Hive,北京,今天 10:06,15k-25k,31173,悠易,悠易互通（北京）广告有限公司
4,2748126,数据工程师（Hive方向）,杭州,昨天 21:01,15k-25k,3864,51信用卡管家,杭州恩牛网络技术有限公司
